coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,yes,TheLookMachine,0,Lineup #Coachella2015 http://t.co/36K7lxB03k,,2015-01-06 15:35:20 -0800,552609392961810432,California,Sydney
neutral,yes,melton_tara,0,"If anyone wants to help a girl out, I'd love you forever ☺️👌🎶 #coachella2015 http://t.co/YkOmQAmota",,2015-01-06 15:29:27 -0800,552607912313753600,CLEVELAND ,Atlantic Time (Canada)
neutral,yes,iB_Coolin,9,RT @BuzyBakerr: #coachella2015 line up has been dropped http://t.co/kCEOwsjIPI,,2015-01-06 15:29:14 -0800,552607855711641600,DMV,Eastern Time (US & Canada)
neutral,yes,AndyAldaba,0,Someone come with me to coachella 2015 i have an extra ticket ⛺ #Coachella2015,,2015-01-06 15:27:40 -0800,552607461585080320,,
neutral,yes,daltonhiggins5,0,#JackWhite #Drake #ACDC all headlining @coachella ? That's Back In Black + busy times for a journalistbloggersoothsayerplaya #Coachella2015,,2015-01-06 15:27:25 -0800,552607397228064768,Global,Hawaii
neutral,yes,RachelVanMonk,0,#Coachella2015 line up announced. Time to watch those chicks pretending they know the bands again. Just brilliant. http://t.co/iK5DfSRCW1,,2015-01-06 15:27:19 -0800,552607372859146240,London,London
neutral,yes,ImColtonBerry,0,I wouldn't see Jack White and Drake if they were playing at the 7/11 down the streets from my house #Coachella2015,,2015-01-06 15:27:17 -0800,552607366269530112,"The Valley, Arizona",Arizona
neutral,yes,tatynator,1,RT @sarahhhhbelle: Seeing Coldplay and/or The XX in that line-up would've been nice. #Coachella2015,,2015-01-06 15:26:06 -0800,552607065928400896,,
neutral,yes,vanessafranko,2,People always ask me about tips for getting @coachella passes. Here's my roundup. #Coachella2015 http://t.co/KGcxd5nDJU,,2015-01-06 15:24:31 -0800,552606668723212288,"Riverside, CA",Pacific Time (US & Canada)
neutral,yes,LexiiWarren,0,I have so much anxiety about tomorrow. My dad has set 3 alarms 😂 #Coachella2015,,2015-01-06 15:23:51 -0800,552606499487232000,california,Pacific Time (US & Canada)
neutral,yes,daysimaraly,1,RT @SunniAndTheCity: I need to check out #Coachella2015 http://t.co/C1Xun0rZEe,,2015-01-06 15:22:22 -0800,552606127909662720,"Seattle, WA",Hawaii
neutral,yes,networlding,0,#Coachella - #Coachella2015  - getting into http://t.co/mZVyZKLPjM,,2015-01-06 15:21:19 -0800,552605863735590912,Chi-Town,Mountain Time (US & Canada)
neutral,yes,blankstare_bear,0,will #LeonardoDiCaprio be at #Coachella2015 to show us his new dance moves?? check out the ones from last year! http://t.co/CjubokaJ58,,2015-01-06 15:21:19 -0800,552605861705572352,,
neutral,yes,mitchmarzuola,0,steely dan &amp; dj snake are announcing their collaborative album the first week #Coachella2015,,2015-01-06 15:20:01 -0800,552605537016512512,Texas,Central Time (US & Canada)
neutral,yes,Driiizzzyyy,0,“@kaskade: “@Forever21: The lineup is here! #Coachella2015 http://t.co/yBnwD5o5hP” Cue the flower headband display front + center!” 😂😂😂😂,,2015-01-06 15:18:06 -0800,552605052783714304,,
neutral,yes,thisjaygreen,2,"Dan Fogelberg, staring at his phone. Waiting for it to ring. #Coachella2015",,2015-01-06 15:16:35 -0800,552604673430257664,"Brooklyn, New York",
neutral,yes,barrington83,0,Off to Most Loveable Bus Driver Hall of fame Saddle up with me&amp;my coach Ella to save £ Only going one way #MLBHallOfFame #Coachella2015 #1D,,2015-01-06 15:14:20 -0800,552604108277166080,,
neutral,yes,JeffRuben1,0,Steely Dan and Drake at #Coachella2015...,,2015-01-06 15:13:37 -0800,552603924642168832,,Eastern Time (US & Canada)
neutral,yes,domalessio,1,"RT @SimonCollins74: @domalessio are you DJing at #Coachella2015 under a pseudonym?
#steelydan or #reallydom http://t.co/rMol2RvmZD",,2015-01-06 15:13:00 -0800,552603772099121152,"Sydney, Australia",Sydney
neutral,yes,ryan_brickey,0,Circa Survive is still alive? #Coachella2015,,2015-01-06 15:08:57 -0800,552602753311453184,,
neutral,yes,boxoftrees,2,“@Raury: Who's responsible... 😂😂😂 #Coachella2015 http://t.co/9eNXBPWeIs” lmaoooooo,,2015-01-06 15:07:26 -0800,552602369838813184,Sinaloa ,Central Time (US & Canada)
neutral,yes,aidanrv,0,@FreyaMCrawshaw http://t.co/Dj6neAAoGy FYI tickets go on sale tomorrow! https://t.co/C4orNpwjuw #Coachella2015,"[0.0, 0.0]",2015-01-06 15:03:45 -0800,552601444118183936,"St Petersburg, FL",
neutral,yes,daniicastillo13,0,Who will i be seeing at coachella though? #Coachella2015 🔶🔸🔶🔸🔶,,2015-01-06 15:01:39 -0800,552600914796621824,#TexasEDMFamily IDFWUUUUU,
neutral,yes,erinvandermeer,0,"Announced: @acdc, @vancejoy, @kimbramusic and @angusjuliastone among Aussies playing #Coachella2015  (@DailyMailAU)  http://t.co/KfjhzdkJYq",,2015-01-06 15:00:35 -0800,552600645924974592,Sydney,Sydney
neutral,yes,Glenn__Coco_,0,Drake is performing on my birthday this year at #Coachella2015,"[33.57567136, -117.7619484]",2015-01-06 14:59:43 -0800,552600429586956288,,Central Time (US & Canada)
neutral,yes,Juany_M,4,"RT @Kenbo559: Find out who's playing @coachella http://t.co/2ugNUaJAyo
#musicfestivals @JunkieMonkeys @Drake @acdc #Coachella2015 http://t.…",,2015-01-06 14:58:11 -0800,552600042977394688,Earth,Hawaii
neutral,yes,tacubano,0,To go or not to go #coachella #coachella2015 #decisions http://t.co/ClHGz4wTmd,,2015-01-06 14:57:32 -0800,552599880481648640,"Vancouver, British Columbia",Pacific Time (US & Canada)
neutral,yes,SimonCollins74,1,"@domalessio are you DJing at #Coachella2015 under a pseudonym?
#steelydan or #reallydom http://t.co/rMol2RvmZD",,2015-01-06 14:56:31 -0800,552599620946108416,"Perth, Australia",Perth
neutral,yes,craigjwilliams,0,"Just got asked if I'm in a indie band. I said yes the ""kimmy gibblers"" #Coachella2015",,2015-01-06 14:55:46 -0800,552599434165370880,Los Angeles / Sydney,Hawaii
neutral,yes,everythinglast4,2,RT @karmacmt: Anyone from #texas plan on attending to #Coachella2015 ?? #coachella #texas #2015,,2015-01-06 14:55:13 -0800,552599293882671104,,Eastern Time (US & Canada)
neutral,yes,paulduncanjr,0,"Can somebody please explain to me what Coachella is? 

#Coachella2015 #Coachella 

Thanks.","[0.0, 0.0]",2015-01-06 14:55:03 -0800,552599254783774720,"LaS VeGAs, NV ",
neutral,yes,RobbySaysWhat,0,#Coachella2015  Lineup ^__^ http://t.co/yuxzegfCgA,,2015-01-06 14:55:00 -0800,552599242431553536,,Central Time (US & Canada)
neutral,yes,thuumperr__,1,RT @Fabianappleseed: When you live in Indio but you cant go to #Coachella2015,,2015-01-06 14:54:20 -0800,552599073862078464,,
neutral,yes,whyteJen,0,SORRY BUT HOW TEMPTING IS THIS? #Coachella2015 http://t.co/cOgMtzJmhb,,2015-01-06 14:53:43 -0800,552598916613832704,Naul,Amsterdam
neutral,yes,EpicPropTour,0,Girls before and after the #Coachella2015 lineup is released. 💁#TransformationTuesday… http://t.co/4eR4cC6HvV,,2015-01-06 14:51:01 -0800,552598236691980288,"Phoenix, AZ",Eastern Time (US & Canada)
neutral,yes,PaulEscolar,0,I really just wanted TAYLOR SWIFT and a SMITHS reunion. #coachella2015,,2015-01-06 14:50:45 -0800,552598173437292544,,Pacific Time (US & Canada)
neutral,yes,Atuakoi,0,always somebody I know that is going to #Coachella2015.,,2015-01-06 14:49:52 -0800,552597950656806912,,Pacific Time (US & Canada)
neutral,yes,WizzyJump,0,@BET @Drake brill! #drake #Coachella2015,,2015-01-06 14:49:52 -0800,552597948874637312,everywhere,London
neutral,yes,TIP_Might69Her,0,Anyone tryna go down to L.A. For #Coachella2015,,2015-01-06 14:49:00 -0800,552597732146556928,West Phoenix,Pacific Time (US & Canada)
neutral,yes,knockoutxo,0,Not as amped about the line up as I was this year though #Coachella2015,,2015-01-06 14:46:00 -0800,552596974919512064,Long Island NY,Arizona
neutral,yes,MicheleSherstan,1,RT @steveburgess1: #SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?,,2015-01-06 14:44:53 -0800,552596694517301248,"North Vancouver, BC, Canada",Pacific Time (US & Canada)
neutral,yes,LaidbackPatrick,0,Should I go? #coachella2015 http://t.co/5L2Ys4WThU,,2015-01-06 14:44:26 -0800,552596582500028416,"San Francisco, CA",Pacific Time (US & Canada)
neutral,yes,amymgonzalez,0,Steely Dan????? Did I read that right????????????? #Coachella2015,,2015-01-06 14:44:19 -0800,552596553395732480,Narnia i think ,Pacific Time (US & Canada)
neutral,yes,NixMix89,1,RT @Vakast: What's your thoughts on the #Coachella2015 lineup? Thought #BadReligion could be with the #ACDC group. #Music #TTOT,,2015-01-06 14:44:00 -0800,552596471321620480,"Artesia, CA",Pacific Time (US & Canada)
neutral,yes,JimmyRuggiero,0,I'm guessing about 90% of people posting about Coachella googled AC/DC thinking they were EDM #Coachella2015,"[34.07871993, -118.36285452]",2015-01-06 14:43:38 -0800,552596381991321600,Los Angeles/Boston,
neutral,yes,TishShernique,1,RT @PrettySickly: Who's going to #Coachella2015 ?!,,2015-01-06 14:42:23 -0800,552596064591962112,London,Casablanca
neutral,yes,campfirewood,0,"I heard a rumor that, when Steely Dan plays ""Black Cow,"" Drake is going to come out and cover ""Uptown Baby."" #Coachella2015",,2015-01-06 14:41:44 -0800,552595903769354240,Fairgrounds Resident,Central Time (US & Canada)
neutral,yes,ChrisTVaughan,0,Is it just me or are all the biggest music festivals going back in time with their headliners? #Coachella2015 #Glastonbury2015 #old #music,,2015-01-06 14:40:47 -0800,552595663394185216,Crawley,
neutral,yes,NBAmes,0,"And @keysnkrates , @RehabMusic and @kaskade #Coachella2015 @reidbelanger15",,2015-01-06 14:39:16 -0800,552595279745400832,canada ,Eastern Time (US & Canada)
neutral,yes,LANGMarMendoza,3,Fans and haters react to #Coachella2015 @acdc @drake #jackwhite What do you think about the lineup? http://t.co/aMkUrmAfND @coachella,,2015-01-06 14:38:02 -0800,552594971497218048,"Los Angeles, Calif.",Hawaii
neutral,yes,nickisaak,0,"day 2 though.. 
#Coachella2015",,2015-01-06 14:36:44 -0800,552594644333113344,Los Angeles,Pacific Time (US & Canada)
neutral,yes,catfern93,0,I am no yet rich enough to afford the fashion to go to Coachella matter of fact....I can't afford to go to #Coachella #Coachella2015,,2015-01-06 14:36:24 -0800,552594558845210624,neverland ,Atlantic Time (Canada)
neutral,yes,LANGMarMendoza,0,"@MrLowfish @awonderdj You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:54 -0800,552594435104862208,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@MS_H0NEYDIP @brookekahaner You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:54 -0800,552594435083890688,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@jozikvmendez @paige_gentling You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:54 -0800,552594435062915072,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@Twitter @TheKumar18 @SieraSantos You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:54 -0800,552594434903506944,"Los Angeles, Calif.",Hawaii
neutral,yes,PyrenaC,0,"""@kaskade: “@Forever21: The lineup is here! #Coachella2015 http://t.co/liyWAhs45Q” Cue the flower headband display front + center!""",,2015-01-06 14:34:57 -0800,552594193676111872,Indonesia,Bangkok
neutral,yes,ItweetatChris,0,"Bc: shortage in museum audio tour headphones, Coachella just announced all of our tickets come w/free plus one for our dads! #Coachella2015",,2015-01-06 14:34:41 -0800,552594126177198080,"Solana Beach, Ca",Pacific Time (US & Canada)
neutral,yes,LandisAnna12,52,"RT @brownjenjen: » http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peforme… http…",,2015-01-06 14:32:26 -0800,552593561485864960,"Spindale, North Carolina ",Eastern Time (US & Canada)
neutral,yes,notevenillya,0,"#Coachella2015 run the Jewels, Tyler the creator, ghostface killah, flying Lotus.  That's pretty much it",,2015-01-06 14:30:24 -0800,552593048866410496,,Eastern Time (US & Canada)
neutral,yes,shaunMlutz,0,All I want is to see @Drake and @theweeknd at #Coachella2015  #OVOXO,,2015-01-06 14:29:52 -0800,552592915180949504,"Gresham, Oregon",Arizona
neutral,yes,Ame_024,0,#Coachella... Still not sure if I am going to buy tickets.... #Coachella2015 #coachellalineup,,2015-01-06 14:28:20 -0800,552592530257510400,"Los Angeles,California",Central Time (US & Canada)
neutral,yes,alexandrarabl,0,"@coachella unfortunately I have to sell my ticket so if any one out there wants and needs one, please contact me #Coachella #Coachella2015","[-37.01045617, 174.60297647]",2015-01-06 14:28:12 -0800,552592494928465920,,Nuku'alofa
neutral,yes,megan_mccormick,0,Coachella…Brand New &lt;-- Most excited. Yup. Not Drake. #Coachella2015,,2015-01-06 14:25:13 -0800,552591745133715456,"Los Angeles, CA -- Made in MI",Quito
neutral,yes,Fabianappleseed,1,When you live in Indio but you cant go to #Coachella2015,,2015-01-06 14:24:53 -0800,552591661461561344,,
neutral,yes,esther_guerrero,0,"mac demarco, tame impala, the weeknd, toro y moi, drake, florence, bad suns, coasts, rac ... djdnsksjdbd I have to go #coachella2015",,2015-01-06 14:18:40 -0800,552590099264061440,detroit ,Atlantic Time (Canada)
neutral,yes,chauie,0,#Coachella2015 line-up announced and I just received an email for cheap flights to LA. #meanttobe lol,,2015-01-06 14:17:44 -0800,552589862868484096,Australia,Sydney
neutral,yes,Justins_Lens,0,You know it's the new year in SoCal when everyone starts freaking out about #Coachella. #Coachella2015 #NewYear,,2015-01-06 14:14:40 -0800,552589090273501184,Los Angeles,
neutral,yes,MelissaKaW,2,RT @keegs: #Coachella2015 lineup announced. Not sure how I feel about it. http://t.co/8dBmrb8JYT,,2015-01-06 14:14:25 -0800,552589028445274112,Melbourne~Australia,
neutral,yes,SchultzCarolyn,0,This is happening #Coachella2015 http://t.co/mT7tsJIT7V,,2015-01-06 14:13:39 -0800,552588835495084032,"Boston, MA",
neutral,yes,FeldmanAgency,1,Check this out! @keysnkrates are playing @coachella on April 10&amp;17th! #Coachella2015 http://t.co/FgITZpdIh9,,2015-01-06 14:13:20 -0800,552588756935393280,Toronto / Vancouver,Quito
neutral,yes,HeyyyJoeee,0,Gotta check out some of these bands now... #Coachella2015,,2015-01-06 14:12:51 -0800,552588635057307648,Scotsdale AZ,Arizona
neutral,yes,AMays99,0,“@Cedric2206 fancy #Coachella2015?!? http://t.co/dRXgy60s8i”,"[51.45396795, -0.16379706]",2015-01-06 14:12:47 -0800,552588618213363712,London,London
neutral,yes,brownjenjen,52,"» http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peforme… http://t.co/knlJD4mUPQ",,2015-01-06 14:12:17 -0800,552588491235008512,"Dallas, TX",Ljubljana
neutral,yes,OfficialJools,0,#Coachella2015 Lineup is here and Tickets on sale tomorrow at 12pm! @NBCLA @KTLA @KTLAnewsdesk @ABC7 @myfoxla @GDLA @Studio11LA,,2015-01-06 14:12:13 -0800,552588475950567424,Beaumont CA ,Pacific Time (US & Canada)
neutral,yes,trancepantss,1,If anyone is selling their weekend one ticket for under $400 let me know please. thank you. #Coachella2015,,2015-01-06 14:11:57 -0800,552588408426483712,"california, usa",Pacific Time (US & Canada)
neutral,yes,MauraGrierson,1,@Drake @theweeknd @acdc all part of #Coachella2015 !! Who else? http://t.co/ClsfGrWryO,,2015-01-06 14:08:22 -0800,552587506550865920,Toronto,Quito
neutral,yes,elsegoodmusic,0,"@awonderdj that's FUCKN awesome! (My phone just autocorrected to make ""fuckn"" in caps) congrats! Doing Australia proud! #Coachella2015",,2015-01-06 14:07:44 -0800,552587346026053632,"Perth, WA",Perth
neutral,yes,PrettySickly,1,Who's going to #Coachella2015 ?!,,2015-01-06 14:06:24 -0800,552587008628240384,,London
neutral,yes,sandentotten,0,"You guys, @MileyCyrus is Instagramming about @NASA / @HubbleTelescope's new pic: http://t.co/6oivmRh3Bc Also rips #Coachella2015",,2015-01-06 14:05:58 -0800,552586902386130944,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,yes,thecarbncopy,0,And it's here... #Coachella2015 http://t.co/ezUpQs9Qr6,,2015-01-06 14:05:28 -0800,552586773579063296,Los Angeles,Pacific Time (US & Canada)
neutral,yes,ragdso,1,RT @JMSimonChi: Thank you @NoiseyMusic for the laughs about #Coachella2015 ... I just snorted like ah swine in class. #Dying - http://t.co/…,,2015-01-06 14:05:00 -0800,552586658659725312,,Caracas
neutral,yes,lottiedottie0,0,What will drake open with? #Coachella2015,,2015-01-06 14:04:59 -0800,552586652330127360,"ct, colorado ",Mountain Time (US & Canada)
neutral,yes,CatHamm,0,"#Coachella2015 lineup: AC/DC, Jack White, Drake, Steely Dan, Florence &amp; the Machine, Alt-J, Vic Mensa, more http://t.co/521AbO6zTf",,2015-01-06 14:04:13 -0800,552586459341803520,Los Angeles,Pacific Time (US & Canada)
neutral,yes,B105Brisbane,1,"RT @HeyTimArnold: Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Ta
http://t.co/OErdULOJkq http:/…",,2015-01-06 14:02:53 -0800,552586125336780800,"Brisbane, Australia",Brisbane
neutral,yes,jenniferetoile,0,Good morning erry'one and Coachella lineup. #Coachella2015,,2015-01-06 14:02:17 -0800,552585974408945664,"Adelaide, AUS",Adelaide
neutral,yes,Salamanderfs,0,Probably not one of the strongest lineups regarding headliners in recent years for #Coachella2015 but probably one of the most underrated,"[0.0, 0.0]",2015-01-06 14:01:49 -0800,552585857203335168,"SJ/LA, CA ",Central Time (US & Canada)
neutral,yes,Toaster_Toaster,1,RT @taky0n: So who on the #Coachella2015 lineup is death grips under a different name?,,2015-01-06 14:00:13 -0800,552585456358289408,,Central Time (US & Canada)
neutral,yes,vithespicelord,0,@LILBTHEBASEDGOD Just saw the line up Dad Are you gonna be there the 12th or the 19th ? #Coachella2015,,2015-01-06 13:57:45 -0800,552584834905042944,EARTH ,Eastern Time (US & Canada)
neutral,yes,Jessie_GilesXO,0,So Coachella tickets are on sale now! 😍 #Coachella2015 oh pretty pretty please I wanna go! #eatsleeprave 🍕😴✌️,,2015-01-06 13:57:18 -0800,552584720614424576,,
neutral,yes,TheOnlyZajch,0,Dem #Coachella2015 lineups tho!,,2015-01-06 13:56:40 -0800,552584562464030720,up in the Great White North,Central Time (US & Canada)
neutral,yes,MissRuiz_xoxo,0,@MarinasDiamonds is playing #Coachella2015 gives me hope she'll come back to austin for SXSW.,,2015-01-06 13:55:55 -0800,552584371916382208,Austin Texas,Central Time (US & Canada)
neutral,yes,michtashia,0,...is it okay if I've never heard 90% of the names in #Coachella2015 lineup?,,2015-01-06 13:54:08 -0800,552583922391859200,+65 | +62,Singapore
neutral,yes,TeamThirstTrap,1,RT @firefire100: if you have never lived in new york and are wondering what williamsburg brooklyn looks like? peep the #Coachella2015 lineu…,,2015-01-06 13:52:58 -0800,552583628522541056,"Rosedale, NY",Eastern Time (US & Canada)
neutral,yes,JoshuaTehee,0,.@coachella lineup is out. What do we think? #rikkidontlosethatnumber #coachella2015 http://t.co/sppEFzvUnl,,2015-01-06 13:51:55 -0800,552583367489642496,"Fresno, CA",
neutral,yes,_deeram,0,Who's going to #Coachella2015 though? 🙋🙋🙋🙋,,2015-01-06 13:51:23 -0800,552583231636135936,,Pacific Time (US & Canada)
neutral,yes,SimgeSercee,0,Ac/Dc 🙏✌ #Coachella2015 http://t.co/S2qgDkPtfV,,2015-01-06 13:50:34 -0800,552583024618254336,,
neutral,yes,le_duba,1,RT @CoreyBee_: Senior year. #Coachella2015,,2015-01-06 13:50:15 -0800,552582944552787968,,Arizona
neutral,yes,feezy33,0,#Coachella2015 lolz already streaming live http://t.co/OPOsm6PaUz,,2015-01-06 13:48:34 -0800,552582520676835328,Dallas TX,Mountain Time (US & Canada)
neutral,yes,sarahhhhbelle,1,Seeing Coldplay and/or The XX in that line-up would've been nice. #Coachella2015,,2015-01-06 13:47:49 -0800,552582332566097920,,
neutral,yes,TrivWorks,0,Wonder how many of these bands/artists Kanye West's fans have heard of: #Coachella #Coachella2015 http://t.co/Rf9YHOm8Ig,,2015-01-06 13:47:02 -0800,552582134830227456,"Brooklyn, NY",Eastern Time (US & Canada)
neutral,yes,downtown7thave,1,J cole. Glad to see Azeala Banks though RT @RevoltTV: Who else would you have added to the #Coachella2015 line-up? #TalkBack,,2015-01-06 13:46:49 -0800,552582084053966848,,
neutral,yes,gpaul17,0,@Drake and @kaskade performing a #moveforme remix at #coachella2015??,,2015-01-06 13:46:30 -0800,552582001664851968,,
neutral,yes,idekelly,0,“@lights: We are! 11/18 RT @master_vickster: Petition for @lights to play #Coachella2015” WJBISYKL,,2015-01-06 13:46:13 -0800,552581930462765056,♡10.22.14♡,Atlantic Time (Canada)
neutral,yes,dakg,0,"“@WE_ARE_HXV: My #Coachella2015 lineup http://t.co/8FvSFIOXal”

@MigosATL",,2015-01-06 13:45:58 -0800,552581867728547840,,Eastern Time (US & Canada)
neutral,yes,DrunkonRK,0,Looked at #coachella2015 &amp; not much I'd want to see except English acts George Ezra &amp; Gordon City. Met/saw Clean Bandit already so that's ok,,2015-01-06 13:45:44 -0800,552581808253321216,Jared Leto RT'd me 15.11.13,London
neutral,yes,MsLisaMarie17,0,"Can we talk about #Saturday
#Coachella2015 http://t.co/owyB6hDLVP",,2015-01-06 13:43:38 -0800,552581282820276224,"Los Angeles, Ca ",Alaska
neutral,yes,Sam_HRP,1,"RT @Howiewoodpromo: This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewood
http:/…",,2015-01-06 13:43:27 -0800,552581234367684608,"Charlotte, NC",
neutral,yes,321johnnyboy,0,Whos all going to this years concert performance of #Coachella2015,,2015-01-06 13:43:12 -0800,552581172094853120,U.S.A.,Eastern Time (US & Canada)
neutral,yes,nonz,0,day 3 of #Coachella2015 is softer than Drake,,2015-01-06 13:42:54 -0800,552581098362781696,the LBC,Pacific Time (US & Canada)
neutral,yes,HeyTimArnold,1,"Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Ta
http://t.co/OErdULOJkq http://t.co/YJQQhu87ZB",,2015-01-06 13:40:51 -0800,552580580269772800,Brisbane,New Caledonia
neutral,yes,WE_ARE_HXV,33,My #Coachella2015 lineup http://t.co/vltOuQc0Nv,,2015-01-06 13:40:05 -0800,552580385834795008,ULTRA RECORDS / HOODRICH ,Eastern Time (US & Canada)
neutral,yes,ladytin2x,0,Photo: rakoji: coachella 2015 line up announced #coachella #coachella2015 http://t.co/VQYBJox6JH,,2015-01-06 13:38:58 -0800,552580106267680768,BOS,Eastern Time (US & Canada)
neutral,yes,Roisin_OConnor,0,"Alt-J, Hozier, Steely Dan, Alabama Shakes, St. Vincent, Ryan Adams... #Coachella2015 http://t.co/KsjOLgwvEM",,2015-01-06 13:38:47 -0800,552580062269411328,London,London
neutral,yes,Fritzygrl,1,#Coachella2015 with @deadlybasic,,2015-01-06 13:38:44 -0800,552580049011216384,CLE / UA 18 ,Eastern Time (US & Canada)
neutral,yes,BronaghMcN,0,I want to go to #Coachella2015 who's with me!,,2015-01-06 13:38:01 -0800,552579867389493248,Worldwide,Dublin
neutral,yes,JoeyHynes90,3,RT @BadManMedia: The #Coachella2015 line up has been announced !!! http://t.co/RxCR3q8cH5,,2015-01-06 13:37:51 -0800,552579825635176448,,London
neutral,yes,geeegraxi,0,I should've asked my parents for #Coachella2015 tickets for Christmas. I gotta make this happen 😩,,2015-01-06 13:37:35 -0800,552579758538895360,❤️ ZR.KS.AR.JG.LY ❤️,Eastern Time (US & Canada)
neutral,yes,IAMGoldCoast,0,Can we get #Flockadamus at @coachella #coachella2015 @FLOSSTRADAMUS,,2015-01-06 13:35:54 -0800,552579335006068736,"Long Beach, CA",Pacific Time (US & Canada)
neutral,yes,ameliafsimmons,0,"Argh go away #Coachella2015 lineup, you're so beautiful I can't even look at you.",,2015-01-06 13:35:37 -0800,552579262495342592,South East,
neutral,yes,fcknmarss,0,"Crying bc I'm currently a broke bitch 
😭😭😭 #Coachella2015 http://t.co/Lcs9vgQvPj",,2015-01-06 13:35:26 -0800,552579216022048768,,Pacific Time (US & Canada)
neutral,yes,GBPlitz,0,@StubHub The celebrities and how they dress. #Coachella2015 #FromADistance,,2015-01-06 13:35:10 -0800,552579148250886144,Green Bay,Central Time (US & Canada)
neutral,yes,steveburgess1,1,#SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?,,2015-01-06 13:34:55 -0800,552579087940599808,"Vancouver, BC, Canada",Alaska
neutral,yes,johnnybabyyXO,0,“@StubHub: Who are you the most excited to see at #Coachella2015?” @theweeknd !!! Please send me #TixWish,,2015-01-06 13:33:57 -0800,552578842359894016,E$M/209/713/Kissland,Pacific Time (US & Canada)
neutral,yes,kirrrbz,0,HOLY SHI....... #Coachella2015,,2015-01-06 13:33:14 -0800,552578664928641024,,Pacific Time (US & Canada)
neutral,yes,Howiewoodpromo,1,"This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewood
http://t.co/5iAR5KaMPq",,2015-01-06 13:33:10 -0800,552578647589408768,"Cali, NY, Carolinas",Eastern Time (US & Canada)
neutral,yes,Miss__Gold,0,tickets go on sale jan 7th for #Coachella2015 this April !!!!! SEE YOU IN THE DESERT,,2015-01-06 13:32:54 -0800,552578579658448896,J'habit au Centre-Ville,
neutral,yes,emilysteers,1,"RT @paulcibis: Best Fake Bands Playing #Coachella2015: Untold Reckoning, The Appaloosa Stablemates, Grasscar, Smokey Eye Tutorial.",,2015-01-06 13:32:52 -0800,552578572414504960,ojai,Pacific Time (US & Canada)
neutral,yes,Monication,0,An accurate depiction of the #Sahara tent at @coachella #Coachella2015 http://t.co/dQPLNkhjAy,,2015-01-06 13:32:43 -0800,552578535064215552,YVR,Pacific Time (US & Canada)
neutral,yes,notSaif,0,AC/DC is NOT an unpopular band! #Coachella2015,"[23.57498596, 58.57172682]",2015-01-06 13:32:34 -0800,552578496610844672,Muscat | Dubai | Karachi,Muscat
neutral,yes,LoveBuzzInc,0,What do you guys think of the #Coachella2015 line up. http://t.co/FgE3N2NNdt,,2015-01-06 13:32:31 -0800,552578484833636352,Leeds,Casablanca
neutral,yes,WayneJ_R,0,@Leakrew: Check Out The 2015 @coachella Lineup - #Coachella #Coachella2015 - http://t.co/IHVEhuS4j7 http://t.co/l4F0aOxgcg,,2015-01-06 13:30:49 -0800,552578056368717824,Blackpool,
neutral,yes,ErraticClothing,0,"#Coachella2015
Most of the best acts are in a smaller font...
#ErraticAllDay #ErraticClothing… http://t.co/D2x3aTY5u7",,2015-01-06 13:27:09 -0800,552577134728712192,818 | #CAallDay | Lo∫ Дйgёlё∫ ,Pacific Time (US & Canada)
neutral,yes,thatbritguynyc,0,"To feel old and out of touch, read the line up of #Coachella2015 backwards and stop when you recognize an artist or band... #who",,2015-01-06 13:25:28 -0800,552576711137984512,NYC,
neutral,yes,cynSRG,0,Lineup is here #coachella2015 ! https://t.co/Ddfr05u9YW cc @gradient_mag,,2015-01-06 13:25:26 -0800,552576702854225920,Paris,Greenland
neutral,yes,Missdiazjessica,2,RT @Nayelyyl: Weekend 2 #Coachella2015,,2015-01-06 13:25:10 -0800,552576634054651904,,
